S0_0,S0_1,S0_2,S0_3,S0_4,S0_5,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,T,price,rho_greek,theta,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,gamma_0,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,vega_0,vega_1,vega_2,vega_3,vega_4,vega_5
219.99018222286475,176.03355493733747,220.46357501617356,131.72178428591494,304.26669803010907,245.9994061137697,0.8315823993413437,0.011758399400503161,0.7241844991944807,0.995688640710673,0.4946085264975061,0.5418823731955844,1.2857142857142858,123.81081836646389,116.7832185147671,6.640234846151541,0.1658819201262389,0.15750455123284948,0.16781958292349808,0.17506233064192156,0.16513200605697567,0.16309768094804167,1.1745556326195254e-10,1.3757848894724018e-10,8.771376702250993e-11,4.095198842992302e-10,4.60503156357541e-11,1.554559852103444e-05,1.2117488152248086,2.4710982895688955,3.7427139735220365,3.27522963052661,4.064210917627879,1.9366815399140478
249.42302270785834,101.02267093946517,302.14527581791464,174.44602800907364,195.81998073319804,158.32484631186455,0.08239686889686604,0.9846478369418444,0.8462373113802765,0.8664581277476757,0.8424034375786872,0.8618636788196724,4.321428571428571,143.06802361772966,221.0273872897859,11.234154152123136,0.10490644271841881,0.15883365048364623,0.1784375725816221,0.17113689595740364,0.21071860866854636,0.17035759577890328,4.738207595212615e-05,0.0,6.226565690805278e-11,0.0,-1.482402653787609e-10,0.0,23.56995017652585,2.407811225641595,31.609801073854527,13.183303413332553,35.25861279491858,13.513111420079952
93.07767572425143,91.72934163019129,298.2989557113852,185.98348513722175,95.63147936307442,165.8139072898226,0.9153396622903384,0.4710866789399283,0.7738025042070411,0.043326070451384924,0.8362200857944545,0.0583374092968576,0.0992063492063492,55.82517520602032,9.890823409858939,7.336476748920277,0.16683319255998275,0.1668599477700168,0.16767521210462527,0.16666303679245967,0.1677196702035029,0.1666753012641055,-1.6403221137201586e-10,0.0,7.98521727853662e-12,2.0541939246039906e-11,0.0,5.168663905590488e-11,0.06950768105245175,0.04425802571427695,0.7761633097901317,0.013189758432596482,0.20777446806051425,0.04824492013942147
194.44608481078453,195.36070258471247,194.8884297845448,287.89695432220867,167.7106118169458,83.81929482650742,0.5162118899219694,0.32476775088619125,0.4240992759172939,0.8721766683651511,0.5179278357107884,0.704743820672414,2.892857142857143,105.11645960568646,206.27591852976116,6.550710790847254,0.15780389210096596,0.14320066203224013,0.15027806133068988,0.16745357833258293,0.16143747847709744,0.1573620442311497,-7.517125294873682e-11,0.0,-3.741520132511653e-11,-3.429067658166716e-11,-5.052416129349732e-11,-2.0227033506779708e-10,10.671221070355656,6.948809010620408,8.30295508622995,9.329230542475145,8.436488898071211,2.4563801518167736
197.17431254555083,99.769753365984,145.45509806501565,163.64295938052624,120.94821201436913,199.82999035112167,0.5261390417760028,0.539079919717259,0.2993851150225987,0.2286353545617077,0.31134990478874414,0.3980088119738805,5.432539682539683,83.96963369437107,337.8734795575807,4.996778386588181,0.1700519492525234,0.1794933905687127,0.14514635642734494,0.14833909661512906,0.14749158875978308,0.15763581675831753,3.3664676348259545e-05,0.00010620875367911797,0.0005794123774990993,0.00030476810051695784,5.324100331339875e-05,0.0003060429061462727,16.32791649443864,12.571298793558036,12.193715825192776,19.448111564061257,7.86237454350352,20.364381833584048
180.99547552768524,182.2575326326161,64.01703352052532,66.4475139689768,226.84941540524045,156.50343770155465,0.2618602251513441,0.7183706047638535,0.10991289048407449,0.2615275908245487,0.598357492488906,0.5976443302129226,1.4325396825396826,54.10165325797782,109.8280427484445,6.128673578225671,0.14412309231498796,0.15973684363229237,0.1363491301065053,0.14017654810573982,0.15021431250602835,0.14983933257376747,8.607215095463617e-05,0.00016877771908747517,0.0006564152920267241,0.0009545483323584033,8.888298353705065e-07,0.00033080895405450736,6.472141050696466,4.831815915540478,1.6778418182574644,1.7367852516972295,4.9534229722466385,3.682911789531108
196.0023886842478,127.6762159018724,271.4193726244251,294.95235096441144,139.8817575999571,132.5410116501101,0.9107576016793753,0.4826288197242127,0.4179502668274875,0.8725391078245213,0.2948657055090499,0.826093928866812,6.035714285714286,201.524515115882,298.6715571534728,20.874428051226282,0.29025399176670547,0.15505743900089686,0.16328006510161247,0.27380538241656166,0.1448091755236939,0.2187086161890191,-2.219467150377699e-10,0.00021179201875505578,0.00022152771515321527,-1.306791985148426e-10,-4.3576193300631356e-10,-4.853677177094063e-10,107.714331944636,17.171991093167854,53.794258776930235,90.06885820164621,22.01158872086438,24.346070114550997
233.21828094900528,147.31638092725842,148.83070452694724,142.97316383370034,119.04790494035393,110.08123840512003,0.45440552376298105,0.11683842696725777,0.03885269278813752,0.5659410643768615,0.5021165341911137,0.34065903609159354,1.2857142857142858,56.18690633553018,111.46795532965601,5.308304776349846,0.162237474876607,0.15299237295429652,0.15114128659868148,0.16390406462053958,0.1629146180002562,0.15612275694067546,0.00014217639572745202,0.000256173579642394,0.0003003659312557213,1.5232714662688199e-05,9.822141275599477e-05,0.00024967904738656477,5.553777526935811,3.273389284209358,3.695687060969184,3.2739591695819357,2.9612103525824764,1.6802618926702229
138.13093619962274,160.34158607485315,329.5172197613664,75.07000271619953,69.0259959885448,53.62599395632138,0.9983159420452421,0.5441271674823415,0.6969397551849924,0.7209729215852323,0.00017125536797524266,0.552460978194697,6.349206349206349,85.06293607413777,196.416438807301,3.8366119624674964,0.15692864731043457,0.14066581416425797,0.1444054877085191,0.16171221967919075,0.062391279713240336,0.1442731793780762,-1.4895952696871783e-10,0.0,-1.308771924649102e-11,0.0,-5.965197557772804e-10,-9.883243268259488e-10,-2.3775817293084742,22.124559613805133,24.143028647593297,8.612745161791544,5.442563685933607,7.660586187300435
239.5690937353256,152.3314067987783,93.68308809946984,575.4198862926215,136.54289480238054,93.28469829139114,0.33268684270409066,0.33218429405253547,0.03289676362509131,0.538027285271577,0.6088150800881589,0.04716430759888712,6.035714285714286,138.8588136522536,416.3305580577372,3.9890512179136017,0.1584203220348974,0.1599544972280476,0.1395855729384647,0.1632119987810649,0.18629773402089816,0.1403025582898259,6.829527715304773e-05,0.0002075401364720198,0.000527531766428808,2.312376494916172e-05,2.897971433137603e-07,0.0004161640751094069,13.152909795428684,8.59095861577115,5.25812500132038,11.686395570201114,15.197130097321335,4.904447071591541
167.9547059027039,116.24437900253423,137.65991559549693,212.61252605137395,97.11855540881568,97.06963414444286,0.15110016987187913,0.8727781728358458,0.4125899427802374,0.19065745140009138,0.14724424893777166,0.4209141028180735,2.892857142857143,51.71011923085652,209.59139876844193,4.537015325670509,0.1401766130014354,0.16881088851712758,0.15938942029308928,0.14547422215731087,0.1389038197919612,0.15075274626382915,0.00020952207115585255,4.244713827010007e-05,0.00018812723863697494,0.00034587489483467503,0.0006744422302087655,0.00030570885582742837,8.765560644759375,4.044173895605837,9.393189183409149,14.379997254760678,4.522122549978762,3.652052730568215
256.72529096861683,168.89031384507825,258.0931895275262,193.9715020650399,383.49246703696963,236.2150380592188,0.6556459496697838,0.4407082563669046,0.1372415058593882,0.4218984359925426,0.8720111796387982,0.655870739731806,0.0992063492063492,150.4411183473794,9.891153114962771,7.929716741022666,0.16697099775050467,0.1668352327643513,0.16670149611658167,0.1669730393662167,0.1675550153303455,0.16693598761519648,0.0,0.0,0.0,7.553954026473555e-11,1.9325757251749307e-11,5.093720491679823e-11,0.16602049238270356,0.14051453885490695,0.0729005491292315,0.2760490250735983,0.6695506357971537,0.1506172630078919
98.97754049602044,125.75929187301054,147.3639626256503,171.95034651918786,330.5586989491687,225.93662634107957,0.07292747547289313,0.9032945679694606,0.35617718598605963,0.9967264257409573,0.06878192044678355,0.7167733945262219,0.4801587301587302,85.72236861011368,47.2960431211316,4.938247816831334,0.16655874383354186,0.16944571172657305,0.1665090581588585,0.17001253084832002,0.166598567433628,0.1663586728366854,0.0,0.0,0.0,0.0,0.0,-2.783856982910862e-11,0.024688587565775633,0.7478347042791356,0.01177122245282991,1.1334051501626856,0.2608602147044732,0.10516230240189905
89.1105899654766,57.44604518882785,69.95467979645073,100.46769588864373,228.73531396187298,216.72936852973686,0.3356141834382842,0.4826449115436703,0.421757997630278,0.5935168652765301,0.15026602525596278,0.8056849411136867,0.003968253968253968,27.107725312263092,0.3967781585185866,6.507524441183781,0.16666073075798188,0.1666553393512425,0.1666742882205074,0.1667366197364516,0.16667361410284132,0.16673080989397232,8.948115183429359e-11,1.076564208371274e-10,1.4519667051231682e-10,7.039427154788595e-11,0.0,1.5127064983375e-11,-0.001486689594410881,-0.0011810709225377296,0.002197665147946403,0.01331276675180261,0.011171863361539684,0.02284061047252904
233.888583477411,105.94186220584976,191.77278393342408,221.28224149277438,224.4211934046734,110.39629687490084,0.5020144468562749,0.6379738132062331,0.39269689464659707,0.19031166319038195,0.02277387850126711,0.7411789164707633,3.5714285714285716,99.06124115983964,292.17164314984024,4.921833858388018,0.18410541179107678,0.16822672446253745,0.16409592199690523,0.15929895054624577,0.1526163826477796,0.17226468621448215,5.195557407550351e-11,2.5322990383260414e-10,1.1592243855726476e-10,2.902198247041818e-11,2.821580624949485e-11,0.0,20.645456944091848,2.067526958652593,5.872103479322277,8.618650972089146,8.277561907461337,2.4388349494099444
227.48131680539103,83.91245675939976,177.08903212405266,340.50979729327196,114.25423538500664,298.5641461728955,0.6530419067999982,0.6160681445334437,0.17330015630239026,0.7384223332022771,0.7602262329425974,0.6566895180142439,0.003968253968253968,107.0261297354079,0.39677815851858694,8.85972925737862,0.1666839576965517,0.16672200497553563,0.16667803724490637,0.16670462887631776,0.16668973299507936,0.16673223302681084,5.4923566159853e-11,4.036429042685552e-10,9.062893290133189e-11,2.4512689881913857e-11,1.0886181803551573e-10,3.188415331530001e-11,0.005369952284839025,0.008071579375827219,0.011736220789241508,0.01764813522950004,0.0038054976838639634,0.030563103928244212
116.66070480844837,136.16154067324976,88.9112937322034,241.58388160342864,322.61047195613656,189.8676153926714,0.9622074444882089,0.005071737649740116,0.5236902913519934,0.45321427894423294,0.41449272632519085,0.5038377063242053,0.003968253968253968,82.62918580721605,0.3967781585185866,1.3844851200298756,0.1666633415007477,0.16666664582936455,0.1666818352075159,0.16665092242964755,0.16664276000955297,0.16664167688748632,0.0,-7.664984585300994e-11,1.7976549716806836e-10,0.0,-1.36541062635712e-11,-3.9420162251553283e-11,-0.00039473079163644675,-0.0005534201579803483,0.0028360233345399687,-0.005810424500315672,-0.016298751807333603,-0.008995375031991722
164.83837712929633,98.93076882873439,105.65674596964341,260.37801960345837,298.5276648411872,265.04817631000986,0.6023909361745371,0.3223634970427357,0.6751158833063312,0.45726832224463343,0.8320828028753477,0.5710571599554511,1.75,109.92087180612816,142.37084660281775,7.410471772375988,0.1600874497679845,0.1554238880099212,0.1697713698118508,0.15616883163972167,0.1618596046436827,0.16069112539102964,-1.0460044564526091e-10,-1.4519692908722455e-10,0.0,2.193937449507835e-05,6.051374073064334e-05,0.0,4.6510490400731435,4.286955005771219,4.860210638830633,5.843020980494217,4.055329375422488,6.800175979436453
192.8833067679716,195.4820891153616,70.68465717435701,87.65841477141313,120.5554322748488,137.4072752793999,0.04209132817358796,0.6158610572350285,0.9007805446071685,0.12941600651968865,0.795709025573487,0.3793399100804813,0.14285714285714285,34.77169723944303,14.17436047719146,5.127111246132357,0.16607213193029763,0.16727004014595154,0.16681029806316416,0.1660990205696392,0.1662154746247774,0.1664562353506141,3.8197145906308743e-11,1.8594147016447217e-11,0.0,0.0,4.8889616943812494e-11,3.76331653023647e-11,-0.01680097545340417,0.691434999446555,0.090829546936398,0.03567020596883297,0.01146782636614585,0.2471338887351322
135.71626652665333,336.7239133255005,302.32701715250386,164.67214165290824,171.58991561307013,279.31093243166356,0.19913025363087422,0.49814085243901185,0.9268028573767177,0.6105975851612236,0.7732207296131802,0.018704017191788824,1.4325396825396826,136.64442715746287,135.48965540228787,3.4586217910252097,0.1652935522330888,0.166536024076685,0.1671064435517146,0.16650732081448846,0.167762261549376,0.16465003944078957,-1.5430726978887432e-10,-5.0133990074780864e-11,-3.109540923043223e-11,-1.0481173920626108e-10,-1.9306194157866064e-10,5.6696238728477816e-05,0.36787730461939283,0.8487870508364921,0.5416084262001419,0.3042896608107952,0.7372786553674793,1.3865302713610355
121.30468217145346,233.18285109822975,211.75614297113742,193.65885602950726,105.93780045587158,222.3834794213623,0.6064448042607994,0.5206036784946163,0.8199634372246504,0.9422987400912896,0.7429348496117596,0.5125386178964846,0.7777777777777778,89.40346212149545,68.38810767195375,12.390851814930398,0.16200286292804028,0.1595810388523452,0.1657058609724649,0.16540346968662462,0.16110930407763224,0.16313763858047256,4.76911882577009e-05,0.00018520933860704579,5.1494918895727384e-05,2.3131819872354282e-05,5.9174236654847526e-05,0.00011707165174404216,2.2309689875677083,4.514595955722404,5.1180074629294765,3.403422634982409,1.36213489140043,5.955648348737302
180.71415352882084,116.69680885768344,335.452808102526,199.98125959410012,96.68522936400849,83.6568327694227,0.3533676170885949,0.1684241043445548,0.2078949876336007,0.19756400719774092,0.14576268518031343,0.7709783196456402,3.5714285714285716,79.69630750290915,302.9738014184304,3.0199443335837857,0.16357107707904323,0.16151306180875183,0.16227165488982997,0.16119905840135274,0.1599848028541637,0.16713355487795686,0.0,-1.0435235128599749e-10,1.1387756944894996e-05,0.0,0.0,-2.0305671824792865e-10,1.6110519783513126,2.2095017239447223,5.882592694708016,3.0793587389707078,1.5135250161522986,0.5178206096850673
304.47794328021405,107.5937445372353,130.9172488703946,116.91050729565072,260.7710892830574,380.699269451629,0.10439386259514838,0.943705043518827,0.14802892581691185,0.06140719852302967,0.3042534234221238,0.026467547168557815,5.432539682539683,133.7870809420464,461.55477376838144,2.7270819590708815,0.1670119683479913,0.17538768540780011,0.16758692301472794,0.1669974808108613,0.16911561350077867,0.16669825092345217,0.0,0.0,1.658274622031068e-10,2.079424253678128e-10,0.0,0.0,1.032560289746712,0.6242200518687184,1.3348270613009596,0.9733775650860972,3.184787044582322,0.5083644272791403
121.88689002220681,77.73861597095781,121.98877097718524,113.06692757796746,111.05080074727331,135.52852185343033,0.8397415618981243,0.9246582199130278,0.5489613338414536,0.5670347960703908,0.993781467956743,0.8838012669309624,6.035714285714286,74.94917733927217,140.7912741595194,4.407037694525705,0.14628303755858102,0.16134525468660724,0.12601755242172888,0.11624166461421574,0.17266841710161798,0.14913481317198213,1.9130935303966739e-10,2.3515087048318453e-10,1.9098993609000502e-10,2.2232024534778826e-10,2.3046596924157195e-10,1.547350828211715e-10,9.459295090738593,9.196402041386293,17.782633254125948,14.108979408422321,5.603802128753173,5.627574280301289
83.30319692323879,140.80013239672397,169.84898653465225,174.98359827013402,224.8910962776243,160.7204069329179,0.7212946202659195,0.9519403789428295,0.704574872426067,0.0777108101660452,0.6163053699275335,0.9803497053489981,0.19444444444444445,59.645875522325866,19.186363586537283,3.6575347842000854,0.16623598969944908,0.166412568764656,0.16560125468122383,0.1654978697448609,0.16590237520747184,0.16577307686744464,-1.0239219815705288e-10,0.0,2.4629992756438396e-11,-2.3205745127980107e-11,-1.4049008678358684e-11,0.0,0.07798881597372809,0.10859431689358345,-0.0010354095565192623,0.1766300501407283,0.11023635545268551,0.031242724709928282
142.13964813302482,218.85505225408153,143.17786548789437,88.6905827126411,101.49164473978252,94.9363380147881,0.8244663778339926,0.5470149913444864,0.9317691820096397,0.9503640901189849,0.9915484431784731,0.13152814785502853,1.0158730158730158,46.703302341425776,59.70746428691044,13.25862738439418,0.1419134054496813,0.12545388609177285,0.1369457798411802,0.14870348136267003,0.14593387078358752,0.10789154051244426,-3.516897668316975e-11,-2.9669282651839214e-11,-3.466078836272732e-11,-9.033066078732588e-11,0.0,-7.88361219296019e-11,6.803453505934048,9.19470659917756,4.7167619997553665,3.9350961837029566,3.9693569912266238,4.914061278382707
119.71010561233678,114.98135362042905,68.58587034044213,180.49381132338917,117.9827346408962,209.97476080165023,0.030014173045798787,0.6052649689644379,0.21029555425982116,0.39923725180732095,0.23113663997470135,0.9180617328862675,7.0,81.3128474697018,317.7111971555015,4.4040352835653955,0.0970213510715208,0.19292584250286376,0.11793807984499129,0.14161769821446762,0.12452578917398865,0.21222052299086427,0.0006245611272243936,0.00015114214755777196,0.0010420934419095057,0.00019562288889504557,0.0010849980171898732,4.0980388627151074e-05,14.974962570725769,25.155896308551533,8.18830452967323,19.246105260110355,17.14460781028993,14.759252547271444
68.06488211237568,227.53871095084386,149.94027542798307,320.493316916607,219.92887109944115,258.47716595188814,0.9387200715803253,0.3647956336401055,0.040384437165278175,0.08642554204413977,0.7674140287452335,0.6912685901174219,1.0158730158730158,112.92805228411483,98.33436383658945,5.096019562558355,0.17672230590866334,0.1675209834895411,0.16641916125561812,0.16644814267284153,0.1680787117737071,0.17145048930182705,-3.0674253765421097e-10,0.0,-1.2641935976650928e-10,0.0,0.0,-2.1270408612682515e-11,1.3907297867765838,1.1401346928810376,0.4154408697252756,0.4433949857446535,0.7633137817221858,3.025535803024013
143.80773785728397,243.06177933645012,115.06527011418666,146.64011876071464,310.0781691889106,111.92474170029799,0.8446293786570812,0.7227505153695296,0.006925354715853538,0.11697680000546606,0.730981997971438,0.9423966586184593,0.5714285714285714,83.60126465485084,55.186738399794265,10.125559193867922,0.16906422565085058,0.1704253441654193,0.16376204294971908,0.16413839478014128,0.17078962612007692,0.16592125510476036,1.3743130981394907e-10,4.81079498365606e-11,-1.0733260670088578e-10,6.608678002956858e-11,1.4780115134734278e-11,0.0,1.488547559718107,4.2312042381685515,0.2907325718795406,0.5012193289598386,5.025690955816099,0.2240598207983897
145.49344450927077,103.3341438003475,163.66805708220537,174.87185892709047,118.62851456044372,126.91305234466768,0.38210959374351605,0.5989448634547898,0.7435885017067974,0.5163629158062054,0.8427398693039023,0.919666751105049,0.6706349206349206,45.7775552356168,50.947747280075205,12.091216287131441,0.13857529941115773,0.14518897842395012,0.1494342698609475,0.14545986910984246,0.153767004304059,0.14534829030972823,0.0007498948347948491,0.0003785015606049494,0.00019099555301100454,0.00021996289334304757,0.00045868423466378054,0.0006469107701604253,3.6566551728218917,2.9440980548162923,3.4721627125198378,5.390322473836461,3.4363661017949028,1.890834764877404
136.04211515993754,215.98793386611024,85.02371758757006,74.65108224552824,133.37052875350665,101.22220540453158,0.8174207189784531,0.8490938684319272,0.5808975441083306,0.6787396049691616,0.53457270346679,0.04427256447055128,1.4325396825396826,46.51098981303785,75.70861872259492,12.40136703563394,0.1565773457696856,0.14382972552627232,0.13105044694568407,0.1267304206235993,0.12668945754410355,0.0937938640197627,-7.678448011834036e-11,3.552175444092104e-05,-9.829015578621724e-11,-2.550045813745038e-10,-7.989147759954617e-11,0.0,11.744444543784724,11.326626574180395,5.758990002271213,4.739349592628031,9.391049349436068,4.2576285344674485
95.66780079701233,130.15702625988186,390.90825694955333,149.3935764050883,216.33964871083705,247.18054426511245,0.40013621349909767,0.6815496708799952,0.43187331877501,0.9868667784540852,0.9964650052346464,0.249794435020255,0.3968253968253968,108.18130158162906,39.063920210208465,8.554121140544755,0.166538405001433,0.16947754958810157,0.16633031271215284,0.17105845434864608,0.1702928717706128,0.16674166998254647,-4.65811142654665e-10,-8.388512660027433e-11,-2.7899201038356878e-11,-6.367315228075794e-11,-9.108968785320406e-11,-4.651806345545418e-11,0.2004194866156137,1.3096087476389409,0.2160537003352463,1.3843549022173338,1.7651417808816294,1.01686656475247
154.37750385464483,168.34281003949957,104.56913076764536,188.46335442764342,170.75900412603502,133.78318657323578,0.11453731637961895,0.14106639620544603,0.1925099449354165,0.3961884949872295,0.8763828608528218,0.031075412673382985,1.5873015873015872,60.48112294517142,146.56610334297454,4.661679278947647,0.16296443894686224,0.16290041169059138,0.16338979565074174,0.16615694599007128,0.17675789342215986,0.16185580625776316,-2.981413233304619e-11,2.454516784357431e-06,-6.498052380980747e-11,-2.0004899329404445e-11,-4.873634688870313e-11,-7.939938290951358e-11,2.0336545370636046,1.6035557524236612,0.9862246103355607,2.6287694054619415,4.853808114348588,1.954535330872848
37.1306902007948,144.18642447294823,72.6547793646723,95.9494437239902,186.90567091605428,77.87073042469981,0.6140605842264427,0.010206330736768354,0.6761597054636507,0.3826672427844815,0.9230267471747852,0.7435144269890975,0.5714285714285714,15.552197390973832,25.634852257297418,13.041750744847931,0.10155014045794857,0.07638619673941488,0.09455396082149871,0.08869879172789366,0.11688748255193707,0.10788879426721146,0.0008081280638710739,0.0003269074612658059,0.0006835035514670374,0.0004708665454118951,0.00022498321695162005,0.00031872716024772377,1.6223602794788512,4.5972238350044865,2.1048083927640717,3.281321728275166,7.504827136704478,3.6551024843561195
219.29607153508627,168.27289804537205,312.9089486776277,203.31008164762983,81.01999224971952,79.2166762458661,0.3256872833536406,0.021845464628765354,0.9248516124555237,0.34964169908125886,0.3670879563702457,0.7595474083951754,1.5873015873015872,85.75604667038616,136.11799649927002,5.682656536593594,0.15889256031151427,0.1504490417891729,0.17058637380388852,0.15747340440056887,0.15984254294969874,0.1641699621353554,0.0,1.0037414211405277e-10,1.451390354626706e-11,0.0,0.0,0.0,5.468615324823549,4.249514567220358,5.696971513054095,3.7296503329489674,1.984161511599516,0.9189054307991196
252.23027423268647,141.49554655016854,330.20155205923686,276.0008424543146,117.87250108227116,142.32232142687212,0.1059167347057709,0.6459404619066152,0.11327163696366871,0.9066265657553721,0.7038686541253535,0.2262067399707336,1.1468253968253967,114.66779253237058,110.75969500727999,4.053599638352902,0.16673318778436064,0.17279170305353744,0.1667741612309999,0.1659807121016474,0.17107389261303552,0.1665090573433969,-4.467409577988827e-11,-7.097978138310389e-11,-1.3033527689518006e-11,-3.731035486769049e-11,-1.0228105570842178e-10,0.0,0.6838034653527085,2.6788409863316005,1.029655832938805,-0.4978106867953045,1.706207803214248,-0.07553393657310714
113.8244119606045,268.1858025045051,269.9226340603988,98.51291009892687,599.0653505394504,604.6531811249173,0.958720421728816,0.7993439945232688,0.2560337421123965,0.40637715670732955,0.830023266078859,0.07321895104692566,0.003968253968253968,225.65635893451628,0.39677815851858644,-3.1825308857881396,0.1666230666505708,0.16663534713405714,0.16665941612462518,0.16665614050955682,0.16661266890777782,0.16666519629326615,-4.3874215100378366e-10,-7.903302861275442e-11,-3.900960819813944e-11,-8.78587768780361e-10,-1.5839146971361423e-11,-2.3321622737419056e-11,-0.005327555727150574,-0.008704912448546875,-0.007466020045285612,-0.0019520956545166397,-0.04028666762407335,-0.011681451272652122
101.05216767450158,256.01858786032824,153.08140031139837,62.400382311605526,83.05395997956013,85.27721820635475,0.4829812361232231,0.8754785460988419,0.01791734083862595,0.5482496506918623,0.056086445131872664,0.11560074734259174,0.3968253968253968,27.323257173663816,31.34550861811581,10.9377266345902,0.1399228478271095,0.1559293621441683,0.13356858383338563,0.14666441706522568,0.1339054381645239,0.13524665206140513,0.00047334632512681634,8.0382687463879e-05,0.000313471038239942,0.00031754462034088126,0.00048610426535558674,0.00048779613662548515,1.3287098745447645,5.797272276346128,2.910413176686508,1.4620612414185084,0.9963025011021873,1.4989087385182402
131.69317944847612,127.26014378506727,223.21489135813866,317.1715504037179,112.56460379717757,328.4829026182949,0.11313277437351876,0.8052901034445771,0.14040683865519543,0.3826817668808681,0.26227824166289826,0.29653485367609056,1.9206349206349207,113.6228271458737,180.88670531096983,3.4243524503154386,0.16671656128148005,0.16672901911534652,0.16670835217177066,0.16750300773271276,0.1661730999823878,0.1692201648034888,0.0,1.7549525392357942e-10,0.0,1.412640812309773e-11,0.0,-1.3170269446153242e-11,0.7106575518582172,0.10204917881026887,0.6801169938607821,1.032306211458014,0.1417704816472547,5.430594231299242
149.35066451419303,89.30307234612651,260.28357430603063,195.7471795893327,79.14795225449501,97.90123142935676,0.36784722499409694,0.5007970704905469,0.3130945937555768,0.2504520650370853,0.3753030921318782,0.7778292648002352,1.1468253968253967,50.2611418243031,102.5749716467312,4.948484345505907,0.15985704653669103,0.16205563409514895,0.15960962876377538,0.15844184389021276,0.16049794186948477,0.1644051162348256,-6.37097470679858e-11,-8.909583511443814e-11,-3.1464289877691913e-11,-5.563145669432318e-11,-2.2685107060752242e-10,-1.4826679181250468e-10,2.1105645993004547,1.3782550062042827,4.682738742029523,3.0977045314357525,1.267475216365555,1.3002227405264417
95.25194159643462,85.47016820287338,183.26782157239322,153.6657908985545,89.89458924864697,179.45507445615638,0.582210042085616,0.15950704293421436,0.2718487018862067,0.6961032593514712,0.7581798563348546,0.43308564226507484,0.015873015873015872,31.25366902108396,1.5865459093404748,5.5840960394225165,0.16679837889077742,0.16666541238282132,0.1666748183980674,0.16668750523978026,0.1667367821265884,0.16675058300523543,-7.831456316059279e-11,-1.9453201359250365e-10,-3.1732846259009376e-11,-4.513641602362788e-11,-8.792717076642903e-11,-3.309557844138524e-11,0.032639969584510486,0.002051893163271326,0.01068460311533509,0.03151930828984473,0.025796429716271524,0.04236091483265092
60.055029832053656,135.58171420543619,73.00798399545371,92.2649035087021,261.9926977719085,146.33435966888982,0.5920611351587253,0.7256979206215554,0.2878732598665211,0.989870683163845,0.28073474217542915,0.15902514557532343,7.337301587301587,70.93529332982382,302.25086246072965,3.900911734875104,0.15035552566438487,0.1771963762436432,0.1221866216696754,0.221252689746137,0.1292324487457217,0.1085351395583336,0.0005225310593331986,2.0229191773418786e-05,0.0007219476282622959,3.2316926871591975e-06,0.00041794564532297824,0.0008102140558269371,6.250828920566249,8.602681361554346,8.335245771793335,13.443383800103163,35.88593692105108,21.28169100994909
164.70829714836213,352.2989759991992,71.13338479851495,162.19885023545848,118.70724025271164,214.54220132542972,0.8750761558830443,0.405476014533385,0.135866768377643,0.03474963579332413,0.6894521615588824,0.9284567021337389,2.892857142857143,96.47115748912556,196.6831290391783,5.363653375224881,0.1580003323168482,0.15164971937957827,0.13138357680048798,0.12538471114564376,0.1619978990680938,0.16825147914896268,1.0476572932694298e-10,0.0001680270785697044,0.00047489724500363235,0.0005700896899208318,0.0,0.00018501452335172708,1.8287050668745337,20.4488073081421,3.892339615850547,8.309000519239731,4.49744192295676,5.83923376315235
266.41247864484325,101.82029135332968,153.52035978846163,331.33610466307965,150.1180361898924,213.68878549327252,0.31213984143697504,0.7264446521920853,0.6540945027685156,0.39226510827084893,0.2286733041453416,0.6184318876445828,4.063492063492063,124.94706961490768,291.00829742347275,5.762106078024724,0.15287690234979492,0.17301648653279883,0.18661880824389498,0.15784659577075227,0.14931060642879762,0.16310267006730964,2.0022166713234495e-11,-1.3707287713364995e-10,0.0,1.548696580450794e-05,1.2612014060473448e-10,3.112122890716699e-11,13.98065783006848,6.352645948867121,14.53044625052678,12.505743751228025,7.726714799475282,6.811640105500629
154.85926556750906,110.43983427441356,133.37587893512728,252.1938659890335,159.70131984677448,97.23209171951343,0.23079429103953153,0.7670329382127824,0.10798909680197677,0.7747493457037438,0.6754192512098534,0.6313420985627031,6.035714285714286,91.7039796272806,272.4505043053539,5.239784693331307,0.11467201952888668,0.2040010951894812,0.10428148294148654,0.16631098369329583,0.1569157409964752,0.16090305869960886,-5.925783889824861e-11,1.165114767686752e-10,-7.988506826458153e-11,0.0,-5.5718983997493446e-11,-3.0062904536545264e-10,19.58387767747843,21.86942539457698,17.79723803669863,11.978726664622627,15.001363911085363,6.772257604767724
155.3356656692287,261.23478569484297,112.30857497507986,326.3682620900951,152.39927277929573,193.73578209971785,0.6627666432211929,0.8243449247204908,0.2379327845082294,0.8015108413372112,0.7922760110362526,0.9642236018453714,3.3373015873015874,129.1215888350227,169.93941361123962,7.581572867203265,0.14595287292462145,0.16597440306849154,0.10432652941323989,0.15141641893909202,0.15842269132380288,0.14832075694501773,-1.1778983932832466e-10,-4.1647427611075335e-11,-2.2533277319013178e-10,0.00019363418185439212,-1.2237266154980063e-10,-7.572347128751461e-11,8.579159893534772,17.036233779065,5.0956531113934105,12.419995311371622,6.338630942152037,4.6553336620803805
